lat	lon	period	windspeed
43.30694778	-100.6281936	5	28.47721736
40.20638889	-100.5918056	5	35.97611653
41.96217028	-100.5690139	5	19.80005007
42.85767194	-100.547355	5	11.08247234
39.83378278	-100.5394236	5	38.52286661
36.79891472	-100.5298708	5	27.38521887
34.73958944	-100.5297008	5	1.084784341
28.85719361	-100.5122997	5	33.98967211
31.35775	-100.4963056	5	29.84089647
40.63750778	-100.4712539	5	37.15522284
32.46736806	-100.4665508	5	9.819737755
48.83039167	-100.4171361	5	18.51940308
45.54650361	-100.4079192	5	13.58666016
35.89530778	-100.4036397	5	4.793648577
37.27938889	-100.3563056	5	13.41602395
37.83057667	-100.3504222	5	21.92850732
44.38267694	-100.285965	5	37.22339354
46.21830472	-100.2450028	5	1.038394205
33.17231861	-100.1976044	5	48.68205015
34.84561083	-100.1959481	5	28.9633202
40.30658333	-100.1620833	5	12.00530757
44.70414917	-100.1087353	5	14.56022603
48.99778194	-100.0434589	5	36.52317274
43.90637833	-100.0370669	5	14.53452243
48.39035917	-100.0242739	5	20.42359036
40.86911111	-100.0042222	5	28.07986643
42.57922222	-99.99297222	5	36.49717028
37.76312194	-99.96542389	5	39.62629789
44.98730556	-99.9535	5	27.76298122
47.79123306	-99.93174222	5	13.87987715
34.70839417	-99.90871194	5	22.00230593
38.47110278	-99.90806667	5	7.0082385
39.84914444	-99.89320583	5	0.866401689
39.0044525	-99.89289917	5	11.18862107
43.39058278	-99.84256194	5	3.934967638
39.37883611	-99.83149444	5	22.83229926
28.52225111	-99.82363444	5	30.04193266
45.25755861	-99.79783944	5	8.718959257
40.791	-99.77727778	5	1.854692652
36.29553889	-99.77642361	5	41.6131892
30.51126	-99.76345528	5	10.50977681
34.27708306	-99.75926861	5	48.68774906
29.21135028	-99.74358306	5	6.135912631
32.91019472	-99.73422972	5	6.448198072
33.19155556	-99.71793056	5	28.63503634
35.60393694	-99.70343889	5	32.59450644
32.41132	-99.68189722	5	0.64610536
35.16755222	-99.65787361	5	32.08252078
41.43645056	-99.64216861	5	10.01357992
45.79998111	-99.6420625	5	18.99488821
48.88434111	-99.62087694	5	10.64393664
36.86330139	-99.61873056	5	39.86958421
42.56966667	-99.56836111	5	8.763459974
34.89172583	-99.52675667	5	30.13089292
36.4367025	-99.5209975	5	27.71954497
27.54373861	-99.46154361	5	8.766221964
44.54165056	-99.44622306	5	34.60243255
31.84113889	-99.40361111	5	11.69331462
43.22174722	-99.4033	5	14.0333012
35.42941083	-99.39425917	5	47.45378671
40.11389972	-99.34565306	5	21.56131996
41.63695083	-99.34038139	5	22.64187297
34.69878194	-99.3381	5	16.09927513
40.45269444	-99.33733333	5	38.16029292
31.17816667	-99.32463889	5	12.02139117
43.76612222	-99.32134	5	9.855474283
39.73530556	-99.31741667	5	38.09351083
34.22566806	-99.28375	5	12.27898571
38.84494167	-99.27403361	5	7.480194421
33.64870417	-99.26063056	5	10.19727228
48.4841675	-99.23680389	5	3.373041028
28.45825583	-99.22016389	5	47.23414443
35.33983917	-99.20049944	5	21.86383331
36.48475778	-99.19415778	5	10.87481755
29.35952778	-99.17666667	5	36.78684373
47.45111111	-99.15111111	5	28.57074664
41.77669444	-99.14975	5	39.50032857
45.03191861	-99.11566417	5	31.31633942
38.20809667	-99.08607306	5	31.11357223
29.976735	-99.08567972	5	37.23902959
34.9913075	-99.0513525	5	13.14239944
42.56250167	-99.03787611	5	47.75232589
40.72702778	-99.00677778	5	8.635001156
41.29028694	-98.99064278	5	35.74550836
34.35219472	-98.98460222	5	21.50006784
35.30421917	-98.96702167	5	44.13375703
44.52524444	-98.95811444	5	45.33683114
31.79362222	-98.95649528	5	43.18622407
41.62425	-98.95236111	5	44.90203384
40.5149125	-98.94565083	5	1.26891105
29.1384075	-98.94189028	5	42.37667804
35.53832778	-98.932695	5	49.75405638
30.24369444	-98.90952778	5	34.95520803
48.11424528	-98.90877833	5	38.39616175
32.71904694	-98.89099972	5	30.27399055
38.34441861	-98.85917028	5	35.83357419
36.56670028	-98.85231333	5	27.00602971
29.34192083	-98.85090056	5	6.727350878
43.40332833	-98.82952972	5	42.83224053
33.35088056	-98.81916667	5	16.36544569
38.87212222	-98.81177611	5	23.48981963
32.41349167	-98.80975667	5	22.80458557
39.76112278	-98.79343639	5	18.43596382
37.7000175	-98.7462025	5	4.496211873
34.23758944	-98.74200917	5	1.585784685
27.34955556	-98.73697222	5	18.32612665
46.34858333	-98.73555556	5	9.533490197
35.73338222	-98.73063833	5	47.94930569
42.46988889	-98.68805556	5	33.12595731
46.92971944	-98.67819528	5	31.24230396
36.77317	-98.66994611	5	48.41711084
35.54482944	-98.66849028	5	47.01690116
30.78450278	-98.66025083	5	15.83803182
31.91681306	-98.600325	5	5.389114668
35.12061417	-98.5806175	5	39.05535799
33.11022222	-98.55527861	5	33.86935025
41.55834528	-98.54618528	5	30.79591871
40.08473556	-98.54061694	5	38.48224754
44.86247611	-98.52953972	5	17.13922127
28.95419444	-98.51998917	5	49.71969723
46.01247194	-98.51287889	5	34.16189179
33.98879611	-98.49189333	5	3.236442169
33.86122222	-98.4904425	5	27.48665225
36.29014667	-98.47582833	5	0.023368842
29.3370075	-98.47114056	5	24.37888872
29.53369444	-98.46977778	5	32.75985475
40.60525	-98.42788889	5	19.65254495
45.44905556	-98.42183333	5	4.248089533
35.86469444	-98.42075	5	49.85774167
34.56771444	-98.41663667	6	8.764684516
34.37258444	-98.40588583	6	35.98541908
48.75301778	-98.39333694	6	19.08318666
36.78336306	-98.35035083	6	28.53109284
35.50592472	-98.34236111	6	45.06214917
48.0313875	-98.32788111	6	21.98917694
36.11253667	-98.3086825	6	34.44201815
40.96747222	-98.30861111	6	45.02477942
43.06332694	-98.29618972	6	25.01735499
46.34663556	-98.28371	6	1.251459071
26.17583333	-98.23861111	6	31.11005112
30.73894444	-98.23858333	6	4.919737602
38.74750889	-98.23061222	6	44.89735611
44.38520056	-98.2285425	6	31.10014252
38.34261472	-98.22709639	6	42.34822534
31.10672694	-98.19600194	6	31.86279051
32.21532333	-98.17766722	6	39.90180412
31.66592639	-98.1486375	6	25.05595407
33.228725	-98.14671083	6	30.65151261
26.44201083	-98.12945306	6	3.421127818
39.47115222	-98.12878389	6	45.56314092
37.66660278	-98.12264722	6	8.542889082
27.20683333	-98.12117083	6	17.24180068
47.42277361	-98.10587139	6	46.56370522
46.17301972	-98.07987556	6	41.72990069
40.65138528	-98.07978667	6	22.80877207
37.15852194	-98.07964667	6	39.69687622
32.78160556	-98.060175	6	44.3599862
40.04636111	-98.06011111	6	17.50567657
41.72857778	-98.05575972	6	10.88705581
41.11668056	-98.05033639	6	44.87258652
29.7045	-98.04222222	6	43.56228681
42.11222889	-98.0386775	6	16.27234465
43.77483333	-98.03861111	6	8.500304425
27.55086111	-98.03091833	6	17.07258468
27.74088889	-98.02694444	6	29.81165059
46.94100778	-98.01762611	6	2.080010564
35.47163639	-98.00599444	6	35.37063686
40.89413889	-97.99455556	6	26.432987
26.17763889	-97.97305556	6	3.430526478
43.37915361	-97.97118278	6	13.11055749
30.498585	-97.96947222	6	48.87649007
35.09614694	-97.96618361	6	42.48405951
34.470875	-97.95986111	6	29.75010362
48.94057222	-97.902775	6	49.28785657
42.87999833	-97.90117972	6	33.13725976
42.47083694	-97.88367778	6	1.267262071
28.8250075	-97.86558333	6	28.01509505
29.89361111	-97.86469444	6	17.92289361
38.06548306	-97.86063361	6	39.35669314
33.17533333	-97.82838889	6	25.45113864
31.06489778	-97.82779778	6	9.318390218
35.4880825	-97.82354556	6	12.63667569
32.44441583	-97.8169475	6	43.9374624
31.42127556	-97.79696778	6	10.91687471
28.36455528	-97.79208194	6	31.87251661
36.37920333	-97.79111222	6	31.13090646
48.39443778	-97.78147889	6	47.01942342
33.60166667	-97.77556	6	2.049752821
36.79058417	-97.74899722	6	27.86139844
45.81522222	-97.74313889	6	20.4008544
44.89570278	-97.71191361	6	23.50821362
38.35243722	-97.69133028	6	41.63966769
27.77854306	-97.69052389	6	40.78408659
31.08583333	-97.6865	6	18.23077306
30.67880889	-97.67938389	6	4.4919372
29.85033333	-97.67241667	6	20.08572312
30.19453278	-97.66987194	6	41.72915568
39.81790861	-97.659625	6	42.41836282
26.22850611	-97.65439389	6	21.38771079
39.54925139	-97.65231667	6	14.64082691
38.7914825	-97.65060333	6	12.65504304
35.53455	-97.64721556	6	41.19930696
46.21872222	-97.64325	6	1.04636903
48.78388139	-97.62981028	6	36.3846311
40.89675	-97.62277778	6	14.65637697
35.39308833	-97.60073389	6	17.46531042
47.72423333	-97.59042222	6	8.941533116
40.15225	-97.58697222	6	14.59729646
34.85007333	-97.58642028	6	43.35110941
33.25463889	-97.58055556	6	31.48590464
40.58569444	-97.57305556	6	33.88552316
31.81682333	-97.56696361	6	9.790852259
44.43080278	-97.56118861	6	40.68160024
28.03925	-97.54244444	6	41.90500258
44.02914056	-97.53784778	6	32.0432928
45.29329111	-97.51369889	6	32.69519965
27.77036083	-97.50121528	6	31.77510253
34.24925806	-97.47391306	6	38.88362676
35.24556444	-97.47212861	6	36.3525109
35.1550675	-97.47039389	6	1.941875071
30.57194444	-97.44316667	6	20.28074175
41.98546389	-97.43511111	6	7.458570037
32.35376389	-97.43375	6	30.04217996
37.64995889	-97.43304583	6	30.13317492
25.90683333	-97.42586111	6	27.51601897
35.84980556	-97.41560833	6	11.09100914
31.1525	-97.40777778	6	15.69566085
47.961167	-97.401167	6	15.48112101
37.32441028	-97.38732333	6	26.51253456
42.91669444	-97.38594444	6	22.80934695
34.97979444	-97.38586167	6	39.4793102
48.40469444	-97.37094444	6	14.29362877
32.81977778	-97.36244444	6	29.48743104
36.74511583	-97.34959972	6	1.928209647
26.16621	-97.34588611	6	27.30680249
41.448	-97.34263889	6	0.629010412
28.29361694	-97.32304833	6	37.45494737
32.98763889	-97.31880556	6	0.764594869
31.48491667	-97.31652778	6	24.1593332
32.56522778	-97.30807778	6	44.89846703
36.38559583	-97.27721083	6	42.65909104
38.05710528	-97.27522861	6	18.52222521
29.08358806	-97.26693417	6	38.55642747
42.60355556	-97.25263889	6	19.0356442
48.9425	-97.24083333	6	3.98476769
38.90405583	-97.23585389	6	32.46383629
31.61128833	-97.23051917	6	46.56301767
34.71105361	-97.22321694	6	46.36698998
37.74755556	-97.22113889	6	20.97758083
46.85469528	-97.20870028	6	34.80807265
33.20072167	-97.19797722	6	26.44929465
33.65136111	-97.19702778	6	17.98060553
47.949255	-97.17611111	6	34.22560481
40.18297222	-97.16927778	6	6.100384044
30.03048028	-97.16687194	6	2.348123765
39.38713889	-97.15721417	6	9.980618293
44.91398056	-97.15471944	6	29.98012287
34.14698917	-97.12265194	6	24.48878694
41.23334583	-97.11698111	6	17.14422524
40.86525806	-97.10931306	6	26.1354309
34.07509694	-97.10667917	6	32.44905777
36.73058417	-97.09976833	6	6.17222226
32.08348611	-97.09722722	6	22.84255045
32.66241528	-97.09391139	6	17.49483067
44.01597222	-97.08593333	6	3.593432095
36.16025194	-97.08577028	6	43.38756857
37.67162778	-97.07787222	6	38.66860988
31.63783139	-97.07413889	6	32.31273914
47.35940778	-97.06041639	6	42.2805926
32.69858333	-97.04652778	6	21.61620163
28.08677778	-97.04461111	6	46.2850417
37.16861556	-97.03752194	6	48.62732106
32.89595056	-97.0372	6	15.97118018
34.30320667	-97.01952167	6	16.48921715
46.6485775	-97.00564306	6	48.97637933
45.67079278	-96.99619167	6	7.501747653
34.52453278	-96.98973944	6	44.505737
42.24188889	-96.98141667	6	44.74847209
30.16927167	-96.98001083	6	2.966485823
30.87935556	-96.97109694	6	34.01040893
29.90930556	-96.9505	6	34.8755924
48.75273139	-96.94300306	6	39.82385221
35.35730333	-96.94282833	6	26.03360276
42.76528917	-96.93425472	6	13.65472714
40.61791667	-96.92488889	6	44.13132217
28.85255556	-96.91848722	6	4.838122115
32.45609722	-96.91240972	6	47.37309273
32.68086111	-96.86819444	6	1.920874148
32.84711389	-96.85177222	6	3.468497933
39.04327556	-96.84328694	7	41.1657072
32.96855944	-96.83644778	7	1.234633077
35.72381556	-96.82027306	7	2.249136097
37.77410833	-96.81762778	7	15.18302892
44.30483333	-96.81694444	7	31.75467359
46.91934889	-96.81498889	7	3.257319328
34.14040194	-96.81203222	7	25.52829767
36.38338556	-96.8103125	7	2.120824276
38.68322389	-96.80800639	7	42.01838502
43.45747694	-96.80199528	7	31.98323053
32.77333333	-96.80027778	7	28.55277604
35.949925	-96.77305278	7	35.43671571
40.85097222	-96.75925	7	1.646099861
40.30127778	-96.75411111	7	38.41495261
43.58135111	-96.74170028	7	42.10552772
42.11388722	-96.72892556	7	23.68829258
32.57919111	-96.71905111	7	11.89843518
35.48201417	-96.71862944	7	43.25779255
32.887625	-96.6836075	7	26.90757062
28.65405111	-96.6813125	7	7.529783829
34.19592833	-96.67555694	7	47.99352249
35.27467806	-96.67516194	7	46.16767411
33.71411111	-96.67366667	7	37.0841643
34.80434056	-96.6712775	7	17.98694267
39.14096722	-96.67083278	7	46.2638796
32.32969444	-96.66388889	7	44.52291712
46.83919194	-96.66313028	7	13.13070429
35.78756833	-96.65862861	7	46.41360987
33.99287639	-96.64249722	7	0.140135885
39.85416833	-96.63021389	7	38.3501874
41.61033333	-96.62986111	7	44.29350944
30.87182917	-96.62222639	7	25.02167702
47.84169417	-96.62162028	7	41.79956747
46.24640083	-96.6056825	7	30.17014832
41.24133333	-96.59402778	7	20.70605375
44.00386056	-96.59310139	7	12.97516822
33.17794778	-96.5905275	7	13.77009835
29.00101	-96.58194667	7	31.4548573
43.30888889	-96.571	7	21.62077536
45.23053806	-96.56596556	7	39.11845536
45.78046056	-96.54353972	7	23.49616679
32.74696278	-96.53041722	7	13.52572934
41.44913889	-96.52019444	7	26.97251757
31.63983472	-96.51472222	7	45.53136735
42.45416111	-96.47253111	7	12.8066787
36.28340306	-96.46418833	7	29.75770625
32.93059444	-96.43548556	7	8.017283467
45.30566472	-96.42442278	7	41.75262852
35.80685278	-96.42185556	7	28.36748019
35.085875	-96.41666667	7	44.09663128
32.02748861	-96.39803611	7	11.37707193
33.942265	-96.39451806	7	13.07423124
42.40260333	-96.38436694	7	19.53870936
36.43340222	-96.38362861	7	36.75645091
30.219	-96.37427778	7	29.94905122
30.58858944	-96.36382417	7	1.218547195
46.88384889	-96.35089861	7	5.761117565
30.71569444	-96.33136111	7	26.57438
29.60301389	-96.32248444	7	34.62326795
43.98330333	-96.30031083	7	10.85744231
37.8515825	-96.29169806	7	14.24794749
35.42925306	-96.28778361	7	17.40477377
32.71004667	-96.26742306	7	46.83469962
44.72801889	-96.26309972	7	15.39048878
28.72751778	-96.2509675	7	21.20585286
33.03622222	-96.24313889	7	46.35138258
43.62080278	-96.21864028	7	8.566010126
40.11611111	-96.19445278	7	0.956097944
42.77801778	-96.19368944	7	13.5030782
38.33211111	-96.19116667	7	10.60952222
48.06550028	-96.18336083	7	22.91433463
33.61172222	-96.17938889	7	2.473368297
41.76352778	-96.17794444	7	29.55082102
44.98624	-96.17773611	7	0.351675138
40.39944417	-96.17139694	7	47.81655539
46.28439389	-96.15668556	7	9.832700401
29.25427778	-96.15438889	7	35.40936733
36.17528	-96.15181028	7	22.33519193
34.39833889	-96.14805972	7	6.361905566
41.41805139	-96.1136275	7	21.20862075
41.196	-96.11227778	7	18.96614766
33.06783889	-96.0653325	7	45.1119121
42.99026444	-96.06279667	7	3.812804086
35.40687972	-96.01583278	7	38.42893675
36.357035	-96.01138556	7	19.77390093
36.76247611	-96.01115167	7	30.58198432
45.98607111	-95.99199861	7	29.35985172
45.56651667	-95.96763611	7	0.178932346
35.66813889	-95.94869444	7	35.91204531
47.25996056	-95.92809778	7	44.83400047
40.95025	-95.91788889	7	14.33110797
33.29288889	-95.89641806	7	10.64337712
41.30251861	-95.89417306	7	20.63859908
36.19837222	-95.88824167	7	7.798927581
46.82520861	-95.8856875	7	17.83458141
40.60688889	-95.86569444	7	41.49046379
28.973255	-95.86345528	7	37.96219343
43.20839361	-95.83343306	7	7.331207709
32.16384778	-95.82835306	7	17.50135505
44.45006611	-95.82234028	7	45.86868146
38.63334222	-95.80859806	7	13.68895636
42.178295	-95.79364528	7	30.48010208
40.38750167	-95.78916167	7	21.94329331
34.88240194	-95.78346278	7	49.88583546
39.90416667	-95.7794325	7	49.57260239
37.15837222	-95.77838333	7	6.236386004
47.59282028	-95.77349889	7	13.69422472
41.25947222	-95.75997222	7	40.01930348
38.30248472	-95.7249575	7	2.134356935
44.96905556	-95.71025	7	7.079373067
31.77969444	-95.70630556	7	35.29020309
48.85603806	-95.69703861	7	36.40774521
29.81819444	-95.67261111	7	0.68419281
38.95095194	-95.66361444	7	41.00502195
29.62225306	-95.65652889	7	7.415395027
45.3319325	-95.650565	7	46.13592769
34.19260083	-95.64985889	7	38.01445053
35.29593194	-95.62526417	7	34.50208888
36.72092222	-95.62525583	7	27.64839484
39.0686575	-95.62248361	7	11.89624757
33.15983333	-95.62113889	7	8.738701693
35.15426444	-95.62026389	7	39.51489761
44.24995694	-95.60445389	7	29.88634359
35.38898833	-95.60165111	7	19.10948632
40.07878611	-95.59199167	7	1.236231298
30.74688667	-95.58716667	7	31.63463404
43.65506611	-95.57920917	7	2.310967608
37.0940475	-95.57189417	7	39.25119967
42.73147222	-95.55613889	7	42.78727189
30.06186111	-95.55277778	7	19.23294762
34.03482556	-95.54190611	7	41.14263437
37.33125778	-95.50900667	7	7.940667063
37.66879722	-95.48506444	7	3.221826414
36.29441667	-95.47966667	7	41.15400598
29.10863889	-95.46208056	7	48.57661594
33.63660667	-95.45073194	7	27.06677942
30.35183333	-95.4144675	7	1.915496989
40.75148167	-95.41347222	7	11.67192709
31.30696111	-95.40383056	7	47.44418286
32.35413889	-95.40238611	7	22.15250869
34.91954278	-95.39469722	7	6.40360561
45.86629833	-95.39466806	7	35.90565608
37.87008333	-95.38638889	7	42.63434383
41.9864325	-95.38072083	7	10.38194799
40.44583139	-95.36275806	7	25.81597253
35.65773028	-95.36164889	7	48.02962149
48.94138889	-95.34838889	7	11.47531314
29.98047222	-95.33972222	7	3.229733649
41.58438889	-95.33963889	7	3.137918518
36.22539389	-95.33006333	7	4.409381146
45.64389167	-95.32043056	7	10.03873948
29.64541861	-95.27888889	7	48.62925253
32.93884556	-95.27886083	7	40.52073307
41.01052778	-95.25986111	7	19.54624524
38.53866667	-95.25297222	7	31.79414302
29.52130556	-95.24216667	7	34.97694321
42.59719444	-95.24066667	7	37.64022203
33.21530583	-95.2374925	7	46.19980975
31.86933667	-95.21739028	7	27.57817644
38.27918833	-95.21691833	7	41.30280183
39.01115222	-95.21657694	8	34.32348192
46.45026972	-95.21095472	8	44.5145746
43.16552778	-95.20280556	8	0.407519093
39.57052472	-95.18033139	8	44.03272696
29.60733333	-95.15875	8	10.59475998
36.63301806	-95.15136111	8	23.00492165
43.91340167	-95.10940833	8	36.03671753
35.28910556	-95.09389722	8	28.59021059
44.54720389	-95.082255	8	12.31651661
34.70777139	-95.07378583	8	26.03933419
46.90062583	-95.07313278	8	37.83998794
29.66925	-95.06419444	8	36.86251574
33.59316472	-95.06355528	8	3.520535967
29.50836111	-95.05133333	8	49.33865717
41.40726722	-95.04690639	8	2.497847388
37.15978667	-95.04246222	8	12.73026756
40.72178361	-95.02642667	8	3.095026326
30.68586111	-95.01792778	8	17.72568618
30.35643	-95.00801472	8	29.83913211
35.92891667	-95.00452778	8	28.1743277
44.23107	-94.99893444	8	2.295064227
43.65004111	-94.98654611	8	45.31362868
42.37908333	-94.97958333	8	36.04726919
33.12936111	-94.97563889	8	44.80724315
32.52883861	-94.97174556	8	25.36930248
38.80708333	-94.95602778	8	27.7070166
32.699	-94.94886111	8	38.45184821
47.50942417	-94.93372333	8	46.96649414
38.53751389	-94.92524194	8	39.77856475
41.70137556	-94.92054167	8	34.94992997
40.35260167	-94.91552722	8	3.505980345
39.77194444	-94.90970556	8	29.26199793
38.83090472	-94.89030333	8	14.37896952
36.90922083	-94.88750028	8	46.53150646
45.89857556	-94.87391	8	49.26968373
36.5775775	-94.86190028	8	23.2687894
29.26532333	-94.86040667	8	16.70679765
33.909325	-94.85835278	8	38.60653554
32.14172222	-94.85172222	8	46.3481718
46.38087944	-94.80660167	8	45.11176209
35.43816667	-94.80277778	8	16.59258419
42.04619444	-94.789	8	32.54347904
37.79843056	-94.76938111	8	5.994918888
31.23401389	-94.75	8	0.25907689
43.40744444	-94.74641667	8	16.9283673
36.60527056	-94.73856667	8	38.08583276
38.84760194	-94.73758583	8	30.09615131
37.44855556	-94.73133333	8	35.07018764
44.73107278	-94.71471333	8	45.74399134
39.29760528	-94.71390556	8	6.413676532
32.38486111	-94.71171	8	35.53489085
31.57802778	-94.70954167	8	2.835090577
43.10202056	-94.704675	8	43.23198475
30.07780556	-94.69855556	8	14.10492131
29.77	-94.66361194	8	31.36374809
35.75703083	-94.64994417	8	15.77825193
42.74280556	-94.64730556	8	16.80454996
35.02162639	-94.6212525	8	14.03745938
42.38748056	-94.61803333	8	45.68994157
48.72741667	-94.61030556	8	28.60923229
39.12324111	-94.592735	8	49.97752898
43.98631833	-94.55793722	8	24.57168408
45.09712889	-94.50726833	8	3.717809371
44.31957306	-94.50230778	8	10.43798941
37.15181361	-94.49826833	8	0.439828046
36.19060778	-94.49088306	8	20.77301075
41.32702778	-94.44572222	8	43.33251054
41.68776417	-94.43524611	8	7.686525965
29.80411	-94.43102306	8	2.463596465
43.64394111	-94.41561556	8	43.71150469
34.04699556	-94.39936556	8	30.34804911
36.81080556	-94.39169444	8	7.836027119
44.85890667	-94.38178917	8	28.18110594
46.7247875	-94.3817	8	18.21646364
38.95975	-94.37158333	8	7.685883488
35.33659028	-94.36744111	8	43.91683905
41.02146139	-94.36331917	8	10.02615728
45.94943778	-94.34708472	8	7.043234194
42.01016667	-94.34258333	8	14.1400009
38.61102222	-94.34213056	8	42.09693685
38.28977028	-94.34012694	8	7.678680782
37.4894925	-94.31150444	8	9.347456461
39.33046528	-94.30997361	8	43.70507125
32.5205	-94.30777778	8	22.8519564
36.28186944	-94.30681111	8	23.54779766
37.85206528	-94.30486472	8	21.05780638
32.17608333	-94.29880556	8	3.387422732
39.72755972	-94.276375	8	20.55632542
43.07791056	-94.27199278	8	18.19192749
30.33633806	-94.25754361	8	33.14758996
42.7360825	-94.24524167	8	9.402513587
36.34571528	-94.219345	8	24.63955519
30.07044111	-94.21553806	8	48.92252639
46.99016361	-94.20400222	8	46.34215373
34.54539444	-94.20265278	8	38.78571588
33.101805	-94.19532694	8	42.48907762
42.55145611	-94.19255111	8	36.39800325
36.00509472	-94.17005694	8	33.57495166
41.82801306	-94.15990361	8	21.18650957
31.83158333	-94.15641667	8	3.428016548
46.39785806	-94.1372275	8	27.6021144
36.17641056	-94.11925833	8	24.54449907
34.87509944	-94.10993056	8	15.57603611
36.37229667	-94.10686972	8	0.178074213
43.59534389	-94.09284833	8	2.347197286
44.94996278	-94.0669175	8	21.96627202
45.54532417	-94.05833667	8	46.98583826
30.89058333	-94.03483333	8	5.457859343
41.36276778	-94.02106194	8	40.13749228
29.95083333	-94.02069444	8	21.16673198
36.90621528	-94.01275833	8	28.72587337
32.86133333	-94.01015361	8	44.6257406
33.45370806	-93.99102	8	6.514719326
44.22164528	-93.91874333	8	8.974866647
44.43746472	-93.91274083	8	33.66190465
40.63333306	-93.90217028	8	41.32936176
36.69741667	-93.90052778	8	15.36011808
42.43663889	-93.86886111	8	21.54808994
42.04956944	-93.84757222	8	11.82288651
45.15904694	-93.84330361	8	39.01086781
35.51069583	-93.8393075	8	21.95868554
33.99673833	-93.83813583	8	7.155953448
32.4466275	-93.82559833	8	12.27986178
38.7842425	-93.80285417	8	24.40577519
30.06916667	-93.80091667	8	39.36112797
32.07345972	-93.76551889	8	32.60174979
42.74194389	-93.75890944	8	48.03033622
32.54021889	-93.7450225	8	14.01501437
36.96230778	-93.69531111	8	38.97938701
41.05221889	-93.68966222	8	4.137261044
38.35657306	-93.68417694	8	19.81468019
39.07334639	-93.67716083	8	8.292077175
46.5484225	-93.6768	8	5.913973923
41.53493306	-93.66068222	8	15.45749373
33.72008889	-93.65884556	8	7.383152386
43.23473417	-93.6241025	8	25.02703452
41.99206972	-93.62180139	8	39.0706157
36.38340333	-93.61685667	8	12.83171736
45.55986778	-93.60821611	8	4.565344834
40.08351333	-93.59063472	8	48.2437617
41.69128556	-93.56630333	8	11.71957401
44.07346389	-93.55294361	8	26.39018889
34.52926056	-93.52713472	8	22.22536903
47.21110333	-93.50984472	8	23.10460836
39.78215278	-93.49568056	8	49.68843406
31.54489667	-93.48645306	8	11.81309684
30.44117222	-93.47349722	8	44.84562842
44.82724111	-93.45714639	8	35.56966423
35.47069417	-93.427155	8	30.90234781
32.98316472	-93.41081028	8	4.862922094
48.56618722	-93.40306667	8	16.64855867
37.24432611	-93.38685806	8	27.02756554
30.13138889	-93.37611111	8	45.41761053
43.68151278	-93.36723778	8	5.621565773
41.01962389	-93.35968028	8	31.7594931
45.06198611	-93.3539375	8	29.86433279
37.59693194	-93.34765	8	1.66004036
38.34688889	-93.345425	8	27.09734172
31.16819444	-93.34245833	8	46.27470266
30.83152778	-93.33963889	8	28.47393573
43.1577925	-93.33126056	9	9.566289256
44.32468556	-93.31082889	9	36.09032123
31.99071694	-93.30739306	9	44.28831278
32.64601	-93.29808556	9	31.05055687
45.88609722	-93.27177833	9	28.21292562
42.47078639	-93.26995361	9	23.1777618
45.55854639	-93.26464361	9	24.61505624
44.12339722	-93.26061667	9	13.82657969
44.62785361	-93.22810806	9	32.62758939
42.72372361	-93.22634056	9	2.899854804
30.1260975	-93.22340361	9	1.564022269
33.22802111	-93.21696861	9	35.98518089
44.88054694	-93.2169225	9	18.6155448
45.145	-93.21138889	9	28.7939139
39.09575472	-93.20287889	9	3.513950663
38.70688889	-93.17611111	9	22.40140172
36.26152056	-93.15472889	9	18.06147
30.21059167	-93.14318944	9	13.04294554
41.29888556	-93.11381556	9	27.26331209
31.73572	-93.09913639	9	33.35049851
34.47803389	-93.09620833	9	5.731182206
35.25914667	-93.09326611	9	49.0121037
34.09984639	-93.06611694	9	12.94939924
44.9344725	-93.05999861	9	28.73479902
44.85713278	-93.03285389	9	4.626128216
41.67442972	-93.02172917	9	3.34592273
32.78850806	-93.00366083	9	19.7017768
45.69801389	-92.95298972	9	20.90242724
41.40006667	-92.94588333	9	4.918219282
43.66499083	-92.933385	9	14.56716079
42.11272639	-92.91778778	9	47.62601661
35.13886306	-92.90919694	9	11.18442351
40.68390306	-92.90103333	9	6.036757501
48.01592194	-92.85605139	9	37.7380465
44.99748861	-92.85568111	9	16.85640542
47.38659917	-92.83899333	9	32.52476774
44.018	-92.8315	9	21.50705533
33.2208625	-92.81325167	9	16.22865494
33.62279917	-92.76339528	9	28.72795367
40.99445361	-92.76297194	9	12.92950705
34.33331583	-92.76149944	9	42.22935179
41.70916083	-92.73491278	9	37.16225656
32.20199028	-92.73293028	9	20.55459724
35.13619528	-92.71349722	9	18.15874141
37.97468528	-92.69161528	9	42.50446652
45.30858944	-92.69008056	9	24.61038195
30.75016667	-92.68847222	9	2.095817297
38.94577556	-92.68277139	9	13.73085948
38.11045	-92.68054583	9	9.846839093
30.24269333	-92.67344778	9	33.942141
31.96366222	-92.66026056	9	16.91651725
35.89893667	-92.65588611	9	10.77603933
37.64718056	-92.65375778	9	23.48256803
43.07260861	-92.61077833	9	28.66153002
34.55656472	-92.60693972	9	9.942519985
36.29087528	-92.59023417	9	13.1818363
32.51444444	-92.58833333	9	33.01078815
38.36062611	-92.57157139	9	14.57259172
38.096035	-92.5494875	9	8.135569437
31.32737167	-92.54855611	9	47.73492071
40.09364444	-92.54496917	9	8.895957471
45.14831139	-92.53806139	9	7.837758042
